"resourceGroupName","nsgName","ruleName","priority","access","direction","protocol","sourceAddress","sourcePort","sourceASG","destinationAddress","destinationPort","destinationASG"
"P-NW-RG","P-DIT2-NSG","Allow_StorageKoreaSouth_Outbound","220","Allow","Outbound","*","VirtualNetwork","*","-","Storage.KoreaSouth","*","-"
"P-NW-RG","P-DIT2-NSG","Deny_Internet_Outbound","4000","Deny","Outbound","*","VirtualNetwork","*","-","Internet","*","-"
"P-NW-RG","P-DIT2-NSG","Allow_AzureLoadBalancer_Outbound","320","Allow","Outbound","*","*","*","-","AzureLoadBalancer","*","-"
"P-NW-RG","P-DIT2-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","22","-"
"P-NW-RG","P-DIT2-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","2022","-"
"P-NW-RG","P-DIT2-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","22","-"
"P-NW-RG","P-DIT2-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","2022","-"
"P-NW-RG","P-DIT2-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","22","-"
"P-NW-RG","P-DIT2-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","2022","-"
"P-NW-RG","P-DIT2-NSG","Allow_RDP_from_Ferrum","210","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","3389","-"
"P-NW-RG","P-DIT2-NSG","Allow_RDP_from_Ferrum","210","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","3389","-"
"P-NW-RG","P-DIT2-NSG","Allow_RDP_from_Ferrum","210","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","3389","-"
"P-NW-RG","P-DIT2-NSG","Deny_All_Inbound","4000","Deny","Inbound","*","*","*","-","*","*","-"
"P-NW-RG","P-DIT2-NSG","Allow_AzureLoadBalancer_Inbound","3990","Allow","Inbound","*","AzureLoadBalancer","*","-","*","*","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WebtoB","1000","Allow","Inbound","TCP","VirtualNetwork","*","-","*","80","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WebtoB","1000","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8011-8015","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WebtoB","1000","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8021","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WebtoB","1000","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8801","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WebtoB","1000","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30001-30002","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WAS","1010","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WAS","1010","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WAS","1010","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30031","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WAS","1010","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30041","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WAS","1010","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30051","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WAS","1010","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30061","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WAS","1010","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30071","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WAS","1010","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30081-30082","-"
"P-NW-RG","P-DIT2-NSG","Allow_Coreweb_WAS","1010","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30091","-"
"P-NW-RG","P-DIT2-NSG","Allow_WAS_HA","1020","Allow","Inbound","TCP","VirtualNetwork","*","-","*","7730","-"
"P-NW-RG","P-DIT2-NSG","Allow_JENKINS","1100","Allow","Inbound","TCP","10.26.0.144","*","-","10.0.52.31/32","2022","-"
"P-NW-RG","P-DIT2-NSG","Allow_JENKINS","1100","Allow","Inbound","TCP","10.26.0.144","*","-","10.0.52.32/32","2022","-"
"P-NW-RG","P-DIT2-NSG","Allow_JENKINS","1100","Allow","Inbound","TCP","10.26.0.144","*","-","10.0.62.51/32","2022","-"
"P-NW-RG","P-DIT2-NSG","Allow_JENKINS","1100","Allow","Inbound","TCP","10.26.0.144","*","-","10.0.62.52/32","2022","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-dibsap","1210","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8440","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-dibsap","1210","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8701","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-dibsap","1210","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-dibsap","1210","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-dibsap","1210","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30031","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-dibsap","1210","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30041","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-dibsap","1210","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30051","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-dibsap","1210","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30061","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-dibsap","1210","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30071","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-dibsap","1210","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30081","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-dibsap","1210","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30082","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-dibsap","1210","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30091","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-intweb","1200","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8801","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-intweb","1200","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30001","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-intweb","1200","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30002","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30001","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30002","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8440-8442","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8451","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8461","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8462","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8511","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30031","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30041","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30051","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30061","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30071","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30081","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30082","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30091","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30001","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30002","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8440-8442","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8451","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8461","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8462","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8511","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30031","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30041","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30051","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30061","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30071","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30081","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30082","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30091","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30001","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30002","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8440-8442","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8451","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8461","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8462","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8511","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30031","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30041","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30051","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30061","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30071","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30081","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30082","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-P-dibsap_VPN","1220","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30091","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_1","1230","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8801","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_1","1230","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8701","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_1","1230","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30001","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_1","1230","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30002","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_1","1230","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_1","1230","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_2","1240","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8701","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30001","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30002","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","80","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","443","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8341","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8342","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8451","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30001","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30002","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","80","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","443","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8341","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8342","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8451","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30001","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30002","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","80","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","443","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8341","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8342","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-epap_VPN","1250","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8451","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30001","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30002","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8411","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8421","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8431","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30031","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30001","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30002","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8411","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8421","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8431","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30031","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30001","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30002","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8411","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8421","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8431","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam_VPN","1270","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30031","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam","1260","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8701","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam","1260","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam","1260","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam","1260","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30031","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-ssoeam","1260","Allow","Inbound","TCP","VirtualNetwork","*","-","*","5480","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap","1280","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8701","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap","1280","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30001","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap","1280","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap","1280","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap_VPN","1290","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8411","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap_VPN","1290","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8421","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap_VPN","1290","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap_VPN","1290","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap_VPN","1290","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8411","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap_VPN","1290","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8421","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap_VPN","1290","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap_VPN","1290","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap_VPN","1290","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8411","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap_VPN","1290","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8421","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap_VPN","1290","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30011","-"
"P-NW-RG","P-DIT2-NSG","Allow_JEUS_P-batchap_VPN","1290","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30021","-"
"P-NW-RG","P-DIT2-NSG","Allow_dibsap_internal","1300","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8440","-"
"P-NW-RG","P-DIT2-NSG","Allow_dibsap_internal","1300","Allow","Inbound","TCP","VirtualNetwork","*","-","*","25810","-"
"P-NW-RG","P-DIT2-NSG","Allow_dibsap_ferrum","1310","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","25802","-"
"P-NW-RG","P-DIT2-NSG","Allow_dibsap_ferrum","1310","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","25802","-"
